No.,Parent Company Name,Mill Name,Country,State/Province,Latitude,Longitude
1463,Surya Dumai,Tirta Madu Sawit Jaya,Indonesia,Kalimantan Timur,4.114175,117.040539
1464,Univanich Palm Oil,Topi,Thailand,Surat Thani,8.578792,98.920751
1465 Toupos Palm Oil Mill,,Toupos Palm Oil Mill,Malaysia,Sabah,5.660384,116.879974,
1466 Wilmar International,,Tritunggal Sentra Buana (Salo Bandang),Indonesia,Kalimantan Timur,-0.417583,117.3645
"Tian Siang Holding / Wilmar
1467 International",,TSH Wilmar,Malaysia,Sabah,4.686058,118.242367
1468 Tung Guan Oil Mill,,Tung Guan,Malaysia,Johor,1.647115,103.268899
1469 PP London Sumatra Indonesia,,Turangie,Indonesia,Sumatera Utara,3.478083,98.267944
1470 Umada Group,,Umada,Indonesia,Sumatera Utara,2.23425,99.789117
1471 Felda Global Ventures,,Umas,Malaysia,Sabah,4.496906,117.650576
1472 IOI Corporation,,Unico-Desa,Malaysia,Sabah,5.414067,118.528122
1473 Vee Seng Development,,Veetar,Malaysia,Sabah,5.336601,116.94324
1474,New Britain Palm Oil,Waraston,"Papua New
Guinea",West New Britain,-5.4857,150.08534
1475,Agro Mandiri Semesta,Wawasan Kebun Nusantara,Indonesia,Kalimantan Barat,1.266894,109.817129
1476,Way Kanan Sawitindo Mas,Way Kanan Sawitindo Mas,Indonesia,Lampung,-4.446722,104.421735
1477,Wee Tee Tong,Wee Tee Tong,Malaysia,Sabah,5.662813,117.81144
1478,Wira Inova Nusantara,Wira Inova Nusantara,Indonesia,Kalimantan Timur,0.965731,118.194586
1479,Wiratadaya Bangun Persada,Wiratadaya Bangun Persada,Indonesia,Kalimantan Barat,1.369356,109.684065
1480,WTK Holdings,WTK Oil Mill,Malaysia,Sarawak,3.576625,113.488075
1481,Sime Darby Plantation,Yong Peng,Malaysia,Johor,2.058808,103.148394
1482 Procesadora De Aceite De Palma,,Zitihualt,Mexico,Chiapas,15.2363417,-92.58649444
1483,Kencana Agri,Kencana Persada Nusantara (Batang Kumu),Indonesia,Riau,1.175407,100.232727
1484,Sampoerna Agro,Aek Tarum (Belida),Indonesia,Sumatera Selatan,-3.838981,104.971558
1485,Golden Agri Resources,Jalemo,Indonesia,Kalimantan Tengah,-1.374394,113.444725
1486,Priscolin,Sintang Agro Mandiri (Simba Sintang),Indonesia,Kalimantan Barat,0.141666667,111.4855556
1487,Yaputra Alfa Palmindo,Yaputra Alfa Palmindo,Indonesia,Sumatera Utara,3.72105,98.198962
1488,PP London Sumatra Indonesia,Begerpang,Indonesia,Sumatera Utara,3.459211,98.824345
1489,Banyu Kahuripan Indonesia,Banyu Kahuripan Indonesia,Indonesia,Sumatera Selatan,-2.251667,104.318361
1490,Sutomo,Serasan Sekundang Sawitmas,Indonesia,Sumatera Selatan,-3.89291,104.095605
1491,Biocastilla,Biocastilla,Colombia,Meta,3.27462,-72.985939
1492,Extractora La Bella,Extractora La Bella,Colombia,Magdalena,10.770736,-74.177983
1493,Palmariguani,Palmariguani,Colombia,Cesar,9.935694,-73.944611
1494,CI Biocosta,Aceites Las Colombianas,Colombia,Meta,4.079083,-73.693639
1495 Aceites Manuelita,,Yaguarito,Colombia,Meta,3.883139,-73.339917,
1496,CI Biocosta,Oleocol,Colombia,Meta,4.296567,-73.047533
1497,CI Biocosta,Poligrow Colombia,Colombia,Meta,2.892506,-72.133175
1498,Industrias Del Shanusi,Industrias Del Shanusi,Peru,Loreto,-6.121496,-76.171454
1499,Palmas Oleaginosas De Cascara,Palmas Oleaginosas De Cascara,Colombia,Cesar,9.856333,-73.277056
1500,Palmindo Mitra Lestari,Palmindo Mitra Lestari,Indonesia,Bangka Belitung,-1.988697,105.895617
1501,Felda Global Ventures,Jerangau Baru,Malaysia,Trengganu,4.934167,103.184444
1502,Felda Global Ventures,Lepar Hilir,Malaysia,Pahang,3.644581,103.010947
1503,United Plantations Berhad,United Oil Palm,Malaysia,Pulau Pinang,5.1538111,100.5075139
1504,Wawasan Sedar,Mandor Ladang Sawit,Malaysia,Sarawak,4.306868,114.097345
1505,Perkebunan Nusantara VII,Sungai Lengi,Indonesia,Sumatera Selatan,-3.548361,103.8449
1506,Perkebunan Nusantara XIII,Kembayan,Indonesia,Kalimantan Barat,0.46439,110.37579
1507,Genting Plantations,Asiatic Mewah,Malaysia,Sabah,5.729989,117.57775
1508,Genting Plantations,Asiatic Sabapalm,Malaysia,Sabah,6.049534,117.353554
1509,Prolific Yield,Prolific,Malaysia,Sabah,5.698239,117.786386
1510,Koong Shing,Pinangah,Malaysia,Sabah,4.491019,118.437699
1511,Tian Siang Holding,Sabahan,Malaysia,Sabah,4.819294,118.087737
1512,Winsome Harvest,Winsome Harvest,Malaysia,Sabah,4.553317,118.358978
1513,Segalong Group,Sang Guan,Malaysia,Sabah,4.559354,118.1837
1514,Innoprise Plantations Berhad,Serijaya Industri,Malaysia,Sabah,4.792969,117.353614
1515,Kemabong Palm Oil,Kemabong Palm Oil Mill,Malaysia,Sabah,4.578833,118.31783
1516,IOI Corporation,Unico,Malaysia,Sabah,5.154061,118.228475
1517,Agro Jaya Perdana,Agro Jaya Perdana,Indonesia,Sumatera Utara,3.711215,98.678678
1518,Surya Dumai,Adhitya Seraya Korita,Indonesia,Riau,1.721867,101.377033
1519,Wilmar International,Sinar Alam Permai (Kumai),Indonesia,Kalimantan Tengah,-2.64858,111.79738
1520,Wilmar International,Sinar Alam Permai (Palembang),Indonesia,Sumatera Selatan,-2.96055,104.88
1521,Fangiono Agro Plantation,Fangiono Agro Plantation,Indonesia,Kalimantan Barat,-1.909696,110.859278
1522,Muko Panen Raya Abadi,Muko Panen Raya Abadi,Indonesia,Bengkulu,-2.756145,101.391979
1523,Medco Agro,Meta Epsi Agro,Indonesia,Kalimantan Tengah,-2.608523,111.780488
1524,PPB Oil Palms,Saremas 2,Malaysia,Sarawak,3.450453,113.765561
1525,PPB Oil Palms,Suburmas Plantations,Malaysia,Sarawak,3.525253,113.357533
1526,WTK Holdings,Biogrow City Plantations,Malaysia,Sarawak,4.585113,114.936493
1527,Borneo Agro-Resources,Borneo Agro-Resources,Malaysia,Sarawak,3.276304,113.426606
1528,Boustead Estate Agency,Pelita Kanowit,Malaysia,Sarawak,2.163581,112.099521,
1529,Boustead Estate Agency,Pelita Tinjar,Malaysia,Sarawak,3.726871,114.280914
1530,WTK Holdings,Pelita Sebakong,Malaysia,Sarawak,3.638101,113.502748
1531,Yuwang Plantations,Empresa (M),Malaysia,Perak,5.0523,100.5156
1532,Felcra Berhad,Sri Aman,Malaysia,Sarawak,1.192789,111.400495
1533,Jaya Tiasa Holdings,JT Oil Development,Malaysia,Sarawak,2.389539,111.352246
1534,Glenealy Plantations,Jelalong,Malaysia,Sarawak,3.320729,113.613241
1535,Tradewinds Plantation,Arah Bersama,Malaysia,Sarawak,3.67658,113.464469
1536,Ta Ann Group,Manis Oil,Malaysia,Sarawak,2.131184,111.893076
1537,Harn Len Corporation,Masranti Plantation,Malaysia,Sarawak,1.11605,110.824503
1538,Jaya Tiasa Holdings,Maujaya,Malaysia,Sarawak,2.439756,111.524807
1539,Jaya Tiasa Holdings,Maxiwealth Holdings (Lassa),Malaysia,Sarawak,2.519721,111.640773
1540,Jaya Tiasa Holdings,Palm Group,Malaysia,Sarawak,2.823906,112.634518
1541,PSS Oil Mill,PSS Oil Mill,Malaysia,Sarawak,3.39676,113.287718
1542,Golden Agri Resources,Persada Graha Mandiri,Indonesia,Kalimantan Barat,0.400721,111.730713
1543,Rimbunan Hijau Group,RH Balingian,Malaysia,Sarawak,2.981049,112.478795
1544,Rimbunan Hijau Group,RH Plantation,Malaysia,Sarawak,3.775039,114.10401
1545,Rimbunan Hijau Group,RH Selangau,Malaysia,Sarawak,2.584815,112.334566
1546,Rinwood Pelita Plantation,Rinwood Pelita (Mukah) Plantation,Malaysia,Sarawak,2.873748,112.244532
1547,Rimbunan Hijau Group,RH Bakong,Malaysia,Sarawak,3.961426,113.897774
1548,Sachiew Plantation,Sachiew Plantation,Malaysia,Sarawak,3.76455,113.702656
1549,"Sarawak Plantation Agriculture
Development",SPAD (Mukah),Malaysia,Sarawak,2.650825,112.330089
1550,Kim Loong Resources,Tetangga Akrab 2,Malaysia,Sarawak,3.960802,113.896096
1551,Unique Palm Oil Mill,Unique Palm Oil Mill,Malaysia,Sarawak,2.781783,112.290967
1552,WTK Holdings,Wealth Leap (Harvard Master),Malaysia,Sarawak,3.754595,113.849117
1553,Woodman Group,Kuala Baram Estates (Adong),Malaysia,Sarawak,4.541035,114.119098
1554,Woodman Group,Kuala Baram Estates (Semanok),Malaysia,Sarawak,3.005242,112.898545
1555,Wilmar International,Buluh Cawang Plantation,Indonesia,Sumatera Selatan,-3.948633,104.957367
1556,Wilmar International,Musi Banyuasin Indah,Indonesia,Sumatera Selatan,-2.627033,103.818533
1557,Wilmar International,Tania Selatan,Indonesia,Sumatera Selatan,-3.627,104.869467
1558,Cipta Futura,Cipta Futura,Indonesia,Sumatera Selatan,-3.43852,103.6996
1559,Boustead Estate Agency,Dendymarker Indah Lestari,Indonesia,Sumatera Selatan,-2.795033,102.944683
1560,Bukit Barisan Indah Prima,Ekajaya Multiperkasa,Indonesia,Sumatera Selatan,-3.55315,103.30196,
1561,Surya Bumi,Golden Blossom Sumatra,Indonesia,Sumatera Selatan,-3.067688,104.204637
1562,Perkebunan Minanga Ogan,Minanga Ogan,Indonesia,Sumatera Selatan,-4.058175,104.199201
1563,Perkebunan Hasil Musi Lestari,Perkebunan Hasil Musi Lestari,Indonesia,Sumatera Selatan,-3.254244,103.237956
1564,Sentosa Mulia Bahagia,Sentosa Bahagia Bersama,Indonesia,Sumatera Selatan,-2.369967,103.969733
1565,Buana Sriwijaya Sejahtera,Sri Andal Lestari,Indonesia,Sumatera Selatan,-2.785981,104.363633
1566,Sutopo Lestari Jaya,Sutopo Lestari Jaya,Indonesia,Sumatera Selatan,-2.79591,104.74083
1567,Provident Agro,Transpacific Agro Industry,Indonesia,Sumatera Selatan,-2.8025,104.896944
1568,Waimusi Agroindah,Waimusi Agroindah,Indonesia,Sumatera Selatan,-3.671662334,105.0679171
1569,Astra Agro Lestari,Agro Nusa Abadi,Indonesia,Sulawesi Tengah,-2.129894,121.484959
1570,Astra Agro Lestari,Sumber Kharisma Persada,Indonesia,Kalimantan Timur,1.014086,118.048363
1571,Banyuasin Nusantara Sejahtera,Banyuasin Nusantara Sejahtera,Indonesia,Sumatera Selatan,-2.87834,104.727277
1572,Sentosa Prima Agro,Bukit Belaban,Indonesia,Kalimantan Barat,-1.715847,110.477386
1573,CI Biocosta,Aceites,Colombia,Magdalena,10.567422,-74.2077
1574,Grasas El Puerto,Grasas El Puerto,Venezuela,Zulia,8.891694,-71.972167
1575,Giga Putra Nusantara,Giga Aek Nabara Barumun,Indonesia,Sumatera Utara,1.309826,99.765294
1576,Victorindo Alam Lestari,Victorindo Alam Lestari,Indonesia,Sumatera Utara,1.136111,99.764389
1577,Permatah Hijau Group,Nubika Jaya,Indonesia,Sumatera Utara,1.948333,100.101136
1578,Incasi Raya,Agro Sukes Lestari,Indonesia,Kalimantan Barat,0.2295,111.6659
1579,MTB,Air Kuning Selatan,Malaysia,Negeri Sembilan,2.497261,102.4901622
1580,Awan Timur Group,Awan Timur (Pantai Remis),Malaysia,Perak,4.530305,100.73051
1581,Boswa Megalopolis,Boswa Megalopolis,Indonesia,Aceh,4.697267,95.665908
1582,Felda Global Ventures,Felda Bulkers,Malaysia,Selangor,2.9948649,101.3974879
1583,Felda Global Ventures,Felda Iffco,Malaysia,Johor,1.4505362,103.9059876
1584,PP London Sumatra Indonesia,Tirta Agun,Indonesia,Sumatera Selatan,-2.18735,104.025567
1585,Mopoli Raya,Tamiang,Indonesia,Aceh,4.2909,98.153233
1586,Sime Darby Plantation,Pekaka,Malaysia,Sarawak,3.461379,113.654176
1587,PPB Oil Palms,Saremas 1,Malaysia,Sarawak,3.524921,113.744412
1588,Lumpur,Selumpur,Malaysia,Johor,2.66633,102.806991
1589,Fima Bulking Services,Simit Bulking,Malaysia,Selangor,3.0153847,101.3888712
1590,Sin Huat Hin,Kilang Isi Sawit,Malaysia,Johor,1.44379444,103.9092222
1591,Tradewinds Plantation,Solar Green (Judan),Malaysia,Sarawak,2.776,112.026
1592,Bakrie Sumatera Plantations,Sumber Sawit Mekar (Mancang),Indonesia,Sumatera Utara,3.652878,98.429208
1593,Torganda Group,Sibisa Mangatur,Indonesia,Sumatera Utara,1.606079,100.238282,
1594,Torganda Group,Tahuan Ganda,Indonesia,Sumatera Utara,2.383631,99.826504
1595,Tian Siang Holding,Tian Siang Kunak,Malaysia,Sabah,4.469517,118.186658
1596,Woodman Group,Kuala Baram Estates (Usaha),Malaysia,Sarawak,3.342182,113.188112
1597,Bpc Edible Oils,Assar Refinery Services,Malaysia,Sarawak,1.625852,110.452457
1598,Bakrie Sumatera Plantations,Bakrie Sumatera Plantation Bunut,Indonesia,Sumatera Utara,3.04075,99.581444
1599,PP London Sumatra Indonesia,Pahu Makmur,Indonesia,Kalimantan Timur,-0.45975,115.983508
1600,Torganda Group,Tebo Plasma Inti Lestari,Indonesia,Jambi,-1.444739,102.537288
1601,Budi Nabati Perkasa,Budi Nabati Perkasa,Indonesia,Jambi,-1.69156,102.1601
1602,Perkebunan Nusantara IV,Tanah Itam Ulu,Indonesia,Sumatera Utara,3.164306,99.430353
1603 Poliplant Group,,Poliplant Sejahtera,Indonesia,Kalimantan Barat,-2.28375,110.868267
1604,Austindo Nusantara Jaya Agri,Sahabat Mewah Dan Makmur (Jangkang),Indonesia,Bangka Belitung,-2.996917,107.87665
1605,Provident Agro,Semai Lestari,Indonesia,Kalimantan Barat,0.58798,110.431186
1606,Tunas Baru Lampung,Tunas Baru Lampung,Indonesia,Sumatera Utara,1.4064,100.03747
1607,Sintang Raya,Sintang Raya,Indonesia,Kalimantan Barat,-0.4526444,109.2652
1608,Indo Agri,Riau Agrotama Plantation,Indonesia,Kalimantan Barat,0.336595,111.814048
1609,Austindo Nusantara Jaya Agri,Kayung Agro Lestari,Indonesia,Kalimantan Barat,-1.45051,110.232027
1610,Indo Agri,Gunta Samba Jaya,Indonesia,Kalimantan Timur,1.3745,117.144472
1611,Letawa,Letawa,Indonesia,Sulawesi Barat,-1.332133,119.42824
1612,Satria Multi Sukes,Satria Multi Sukes,Indonesia,Kalimantan Barat,0.22145,109.531167
1613,Kebun Mandiri Sejahtera,Mariango,Indonesia,Kalimantan Timur,-1.280942,116.636988
1614,Perkebunan Nusantara VII,Bekri,Indonesia,Lampung,-5.0742,105.1347
1615,NPC Resources,Nala Palma Cadudasa,Indonesia,Kalimantan Timur,0.278889,116.844444
1616 Tri Bakti Sarimas,,Desa Koto Cengar,Indonesia,Riau,-0.686293,101.490875
1617,Agricola Alzamora Cordovez Cia,Teobroma,Ecuador,"Santo Domingo de los
Tsachilas",-0.046694444,-79.35213889
1618,CI Biocosta,Gradesa (Grasas Y Derivados),Colombia,Magdalena,11.003072,-74.219033
1619,Palmar Altamira,Palmar Altamira,Colombia,Casanare,4.750511,-71.68246
1620,Cargill,Yurimaguas,Peru,Loreto,-6.121944,-76.142703
1621,Grupo Hame,Olmeca 1,Guatemala,Escuintla,14.042924,-91.121902
1622,Grupo Hame,Repsa I,Guatemala,Petén,16.11455556,-90.07555556
1623,Grupo Hame,Olmeca 3,Guatemala,San Marcos,14.636667,-92.148417
1624 Aexpalma,,Procepalma,Ecuador,Pichincha,0.169998,-79.216833,
1625 Ciecopalma,,Epacem,Ecuador,"Santo Domingo de los
Tsachilas",-0.201528,-79.190056
1626,Ciecopalma,Siexpal,Ecuador,"Santo Domingo de los
Tsachilas",-0.233639,-79.172306
1627,CI Top,Nutrimezclas Y Aceites,Colombia,Santander,7.25333,-73.566361
1628,Palmas Del Casanare,Palmas Del Casanare,Colombia,Cundinamarca,4.63885806,-74.12016861
1629,Sarawak Oil Palms Berhad,Galasah,Malaysia,Sarawak,3.6128,113.6594
1630,Sarawak Oil Palms Berhad,Lambir,Malaysia,Sarawak,4.136427,113.977079
1631,Sarawak Oil Palms Berhad,Sepakau,Malaysia,Sarawak,2.9703,113.8558
1632,Sarawak Oil Palms Berhad,Sabaju,Malaysia,Sarawak,3.197481,113.509834
1633,Sarawak Oil Palms Berhad,Tinbarap,Malaysia,Sarawak,4.0219,114.2876
1634,Palmas Del Machaquila,Palmas Del Machaquila,Guatemala,Petén,16.12298,-89.94789
1635,Rinwood Pelita Plantation,Rinwood Pelita Plantation,Malaysia,Sarawak,2.515988,112.331157
1636,Era Sawita,Era Sawita Indah,Indonesia,Riau,0.724861,101.525
1637,Indo Agri,Salim Ivomas Pratama (Sungai Dua),Indonesia,Riau,1.751389,100.591069
1638,Incasi Raya,Multi Jaya Perkasa Peniti,Indonesia,Kalimantan Barat,-0.040833,110.8088
1639,Wilmar International,Agronusa Investama (Pahoman),Indonesia,Kalimantan Barat,1.6613,109.43
1640,Citranusa Intisawit,Citranusa Intisawit,Indonesia,Kalimantan Barat,0.115,110.758611
1641,Perkebunan Nusantara XIII,Rimba Belian,Indonesia,Kalimantan Barat,-0.028742,110.454143
1642,Tunas Baru Lampung,Mesuji,Indonesia,Lampung,-4.017361111,105.2733333
1643,Tunas Baru Lampung,Hanakau,Indonesia,Lampung,-4.573555556,104.7576111
1644,"Ghana Oil Palm Development
Company",Ghana Oil Palm Development Company,Ghana,Eastern,6.255694,-0.944083
1645,Indo Agri,Salim Ivomas Pratama (Balam),Indonesia,Riau,1.762078,100.620861
1646,Indo Agri,Mentari Subur Abadi,Indonesia,Sumatera Selatan,-2.143618,104.198207
1647,Perkebunan Nusantara XIII,Ngabang,Indonesia,Kalimantan Barat,0.343665,109.938652
1648,Perkebunan Nusantara XIII,Parindu,Indonesia,Kalimantan Barat,0.250556,110.303889
1649,Corporacion Industrial De Sula,Corporacion Industrial De Sula,Honduras,Cortés,15.744389,-87.888583
1650,Extractora Santa Fe,Extractora Santa Fe,Colombia,Nariño,1.480669,-78.662003
1651,Astorga,Astorga,Colombia,Nariño,1.571344,-78.675111
1652,CI Famar,CI Famar,Colombia,Magdalena,11.004827,-74.221639
1653,Bell Group,Bell Palm Oil Mill,Malaysia,Johor,2.32062,102.584143
1654,The Natural Palm Group,Chumphon,Thailand,Chumphon,10.294064,99.089072,
1655,Sime Darby Plantation,Laguna Mandiri (Betung Factory),Indonesia,Kalimantan Selatan,-2.379167,116.203056
1656,Tunas Baru Lampung,Terbanggi,Indonesia,Lampung,-4.86473,105.183579
1657,Perkebunan Kaltim Utama,Perkebunan Kaltim Utama,Indonesia,Kalimantan Timur,-0.728455278,117.1854808
1658,Duta Palma,Eluan Mahkota,Indonesia,Riau,0.974123,100.536572
1659,Kalimantan Agro Pusaka,Johan Sentosa,Indonesia,Riau,0.428061,100.921631
1660,Aceites Manuelita,Manavire,Colombia,Meta,3.937706,-73.36539
1661,Agroindustrial Palmasa,Agroindustrial Palmasa,Brazil,Pará,-1.122556,-47.656306
1662,Opala,Oleos Vegetais,Brazil,Pará,-2.46,-48.742222
1663,Biopalma Da AmazÃ ́nia,Biopalma Da AmazÃ ́nia 1,Brazil,Pará,-2.232611,-48.860222
1664,Agropalma Group,Parapalma,Brazil,Pará,-2.54346111,-48.70624722
1665 Agropalma Group,,CPA,Brazil,Pará,-2.25308333,-48.58672222
1666,Aexpalma,Agroinpla,Ecuador,"Santo Domingo de los
Tsachilas",-0.073315,-79.371084
1667,Aexpalma,Aexav,Ecuador,Esmeraldas,0.196076283,-79.40633488
1668,Astra Agro Lestari,Waru Kaltim Plantation,Indonesia,Kalimantan Timur,-1.329667,116.544033
1669 Gold Start Dev,,Gold Start Dev,Malaysia,Johor,1.5798893,103.8010284
1670,Mong Reththy Investment (Mricop),Anlong Kropeu,Cambodia,Kaôh Kong,10.9111,103.8304
1671,Parit Yusof,Parit Yusof,Malaysia,Johor,2.102611,102.53423
1672,Saengsiri Agro-Industries,Saengsiri Agro-Industries,Thailand,Surat Thani,9.0844,99.4285
1673 Bintulu Lumber Development,,Sawai,Malaysia,Sarawak,3.576721,113.83884
1674,"Krabi Palm Oil Community
Cooperative",Krabi,Thailand,Krabi,8.38929,98.864172
1675,Stable Win,Stable Win,Malaysia,Johor,2.488822,102.936831
1676,Borneo Sawit Persada,Borneo Sawit Persada,Indonesia,Kalimantan Selatan,-3.02058,115.9467
1677,Citraputra Kebunasri,Citraputra Kebunasri,Indonesia,Kalimantan Selatan,-3.943611,114.953333
1678,Kharisma Inti Usaha,Kharisma Inti Usaha,Indonesia,Kalimantan Selatan,-3.00375,114.9357778
1679,Astra Agro Lestari,Lestari Tani Teladan,Indonesia,Sulawesi Tengah,-1.370466,119.486578
1680,Makin,Pola Kahuripan Inti Sawit (Kintapura),Indonesia,Kalimantan Selatan,-3.8104444,115.1729444
1681,Felda Global Ventures,Teknik Utama Mandiri Kristal,Indonesia,Kalimantan Timur,3.614862,117.034424
1682 Golden Agri Resources,,Kresna Duta Agroindo (Gunung Kombeng),Indonesia,Kalimantan Timur,1.111322,117.021556
1683 Sime Darby Plantations,,Selabak,Indonesia,Kalimantan Selatan,-2.49725,116.203076,
1684,Globalindo Agung Lestari,Globalindo,Indonesia,Kalimantan Tengah,-2.58494444,114.5944167
1685,Indonesia Plantation Synergy,Indonesia Plantation Synergy,Indonesia,Kalimantan Timur,0.786111111,117.9983889
1686,Batu Kawan,Segah,Indonesia,Kalimantan Timur,2.142457,117.29838
1687,Sinergi Agro Industri,Sinergi Agro Industri,Indonesia,Kalimantan Timur,0.903945,118.424871
1688,Rea Kaltim Plantations,Rea Kaltim Plantations I,Indonesia,Kalimantan Timur,0.25854,116.149918
1689,Suryatama Kencana Jaya,Suryatama Kencana Jaya,Indonesia,Kalimantan Tengah,-1.947194,114.176972
1690,Genting Plantations,Genting Oil Mill,Malaysia,Johor,1.9808,103.2173
1691,Thai Tallow,Bangsawan,Thailand,Surat Thani,8.613282,99.000667
1692,Kuantan Trading Oil,Kuantan Trading (Keratong),Malaysia,Pahang,2.729284,102.9403
1693,Bumitama Gunajaya Agro,Kotawaringin,Indonesia,Kalimantan Tengah,-2.391111,111.373333
1694,Raja Garuda Mas,Pusaka Megah Bumi Nusantara,Indonesia,Riau,0.399959,101.796387
1695,Gracetales,Gracetales,Colombia,Santander,7.09133333,-73.16905556
1696,Dende De TauÃ¡,DentauÃ¡,Brazil,Pará,-1.172194,-48.129444
1697,Mejer Agroflorestal,Mejer Agroflorestal,Brazil,Pará,-1.393611,-47.262222
1698,Dende Do Para Denpasa,Dende Do Para Denpasa,Brazil,Pará,-1.190722222,-48.121666
1699,Surya Dumai,Sei Air Hitam,Indonesia,Riau,1.142001,100.494489
1700,Kuala Lumpur Kepong,Lahad Datu Edible Oils,Malaysia,Sabah,5.020279,118.343531
1701,CI Biocosta,Indutrade,Colombia,Cesar,10.378505,-73.178216
1702,Astra Agro Lestari,Astra Agro Lestari,Indonesia,Kalimantan Selatan,-1.99055,115.509267
1703,Astra Agro Lestari,Sari Aditya Loka 3,Indonesia,Kalimantan Tengah,-2.25195,111.973017
1704,Astra Agro Lestari,Sukes Tani Nusasubur,Indonesia,Kalimantan Timur,-1.381201,116.474659
1705,Gawi Makmur Kalimantan,Satui,Indonesia,Kalimantan Selatan,-3.737972,115.455194
1706,Tianjin Julong Group,Graha Inti Jaya,Indonesia,Kalimantan Tengah,-2.672533,114.377633
1707,Julong,Palmina Utama,Indonesia,Kalimantan Selatan,-3.054863,114.871385
1708,Woodman Group,Lubuk Bendahara Palma Industri,Indonesia,Riau,0.667114,100.5082
1709,Smothong Group,Smothong Group Co,Thailand,Surat Thani,9.5095247,99.1313546
1710,Aa Sawit,Siang,Malaysia,Johor,1.545386,104.209347
1711,Grupo Hame,Repsa II,Guatemala,Petén,16.1397,-90.1658
1712,PP London Sumatra Indonesia,Arta Kencana,Indonesia,Sumatera Selatan,-3.5806,103.4069
1713,Tunas Baru Lampung,Banyuasin,Indonesia,Sumatera Selatan,-2.434167,104.668611
1714,PP London Sumatra Indonesia,Belani Elok,Indonesia,Sumatera Selatan,-2.614017,103.142317
1715,Hutan Hijau Mas,Berau 1,Indonesia,Kalimantan Timur,2.218055556,117.1541667
1716,Astra Agro Lestari,Borneo Indah Marjaya,Indonesia,Kalimantan Timur,-2.033198,116.401023,
1717 Extractora Del Baru,,Extractora Del Baru,Panama,Chiriquí,8.317488,-82.823111
1718 PP London Sumatra Indonesia,,Gunung Bais,Indonesia,Sumatera Selatan,-2.97675,103.3411389
1719 PP London Sumatra Indonesia,,Kencana Sari,Indonesia,Sumatera Selatan,-3.638889,103.448611
1720,Ciecopalma,La Joya,Ecuador,"Santo Domingo de los
Tsachilas",-0.072043,-79.427206
1721,Sime Darby Plantation,Laguna Mandiri (Selabak),Malaysia,Sabah,5.71244,117.686908
1722,Oldesa Oleo De Dende,Oldesa Oleo De Dende,Brazil,Bahia,-13.033278,-39.003583
1723,Perkebunan Mitra Ogan,Perkebunan Mitra Ogan,Indonesia,Sumatera Selatan,-3.896472,104.3545
1724,Torganda Group,Rantau Kasai,Indonesia,Riau,1.279791,100.334152
1725,PP London Sumatra Indonesia,Sei Lakitan,Indonesia,Sumatera Selatan,-2.832833,103.129317
1726,Poliplant Group,Siriham,Malaysia,Sarawak,1.42,110.673333
1727,Borneo,Surya Borneo Indah,Indonesia,Kalimantan Barat,-0.038883,110.193883
1728,Swadaya Indopalma,Swadaya Indopalma,Indonesia,Sumatera Selatan,-2.765881,104.63151
1729,Taner,Taner R&D,Malaysia,Sabah,5.254648,116.00853
